Unnamed: 0;apt;cluster;rwy;trajectory;Lat;Lon;x (m);y (m)
922;JAI;1;9;38;26.849670151045828;75.9436699806776;13066.148134378682;2828.875113089311
923;JAI;1;9;38;26.85343233868151;75.95931442401705;14620.512294810494;3247.43314231649
924;JAI;1;9;38;26.85751950497511;75.97618972847387;16297.050174803575;3702.3476264310207
925;JAI;1;9;38;26.86161253033018;75.99344265097649;18010.99296932052;4158.187309039233
926;JAI;1;9;38;26.865677502350806;76.0107679660695;19732.01121350876;4611.162457764093
927;JAI;1;9;38;26.869801815512034;76.028129926183;21456.536739517273;5070.953274993125
928;JAI;1;9;38;26.87382585401207;76.04550601783144;23182.361891394798;5519.871591110533
929;JAI;1;9;38;26.877595083949558;76.06206234152437;24826.66682242326;5940.632291427422
930;JAI;1;9;38;26.88127919184279;76.0782915971467;26438.385485139464;6352.107315555844
931;JAI;1;9;38;26.88491996937804;76.0942680903197;28024.89705968095;6758.931113204396
932;JAI;1;9;38;26.88849013150759;76.10993870655842;29580.935792320208;7158.0586331317545
933;JAI;1;9;38;26.89196815203756;76.12517570037939;31093.821853798425;7547.062243727054
934;JAI;1;9;38;26.89527510361114;76.1396210963513;32528.02174974723;7917.089593240725
935;JAI;1;9;38;26.8982618636785;76.15268554401162;33825.04467284851;8251.43408405946
936;JAI;1;9;39;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
937;JAI;1;9;39;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
938;JAI;1;9;39;26.82625105860467;75.83298185716714;2065.662843615238;227.4278835482516
939;JAI;1;9;39;26.828135773603147;75.850543906578;3811.3900752702552;436.66216405586323
940;JAI;1;9;39;26.831381194291808;75.86629232302724;5376.713500502492;796.8269821269165
941;JAI;1;9;39;26.83496997768843;75.87947559457645;6686.953006117567;1195.0930567920939
942;JAI;1;9;39;26.83789765104816;75.89079688967324;7812.0818234299195;1520.1277200780971
943;JAI;1;9;39;26.84065237058657;75.90183531865208;8909.051051780398;1826.0793557007137
944;JAI;1;9;39;26.84366966155232;75.91466935414894;10184.412669049996;2161.362123598865
945;JAI;1;9;39;26.84685163282034;75.92858520815959;11567.210994453055;2515.118462821151
946;JAI;1;9;39;26.85030166130629;75.94339510451451;13038.756843604267;2898.818604812535
947;JAI;1;9;39;26.854000650589647;75.9590780681398;14596.94963559899;3310.3752624787467
948;JAI;1;9;39;26.857955337491934;75.9760089746609;16279.024615484519;3750.614939692652
949;JAI;1;9;39;26.86197456085887;75.99329087798112;17995.853146797836;4198.278972201745
950;JAI;1;9;39;26.865990687132488;76.01063489568325;19718.733434622627;4645.842819518968
951;JAI;1;9;39;26.870051983660478;76.02802248007774;21445.812814375524;5098.653870681846
952;JAI;1;9;39;26.874139779805304;76.04537091766262;23168.873724251884;5554.630041683635
953;JAI;1;9;39;26.877903599748567;76.06193288537885;24813.736543951243;5974.790650125126
954;JAI;1;9;39;26.88160884238024;76.07815498364769;26424.735203187323;6388.60426087039
955;JAI;1;9;39;26.88524908203896;76.09413258903487;28011.353252723045;6795.366981915695
956;JAI;1;9;39;26.888809925844132;76.10980809798386;29567.876429339263;7193.461489563392
957;JAI;1;9;39;26.89226189079455;76.12505766305155;31082.01469382156;7579.579640342939
958;JAI;1;9;39;26.895564291207062;76.13950846223449;32516.749317559737;7949.102753687909
959;JAI;1;9;39;26.898532025037014;76.15258785617745;33815.25971062779;8281.341949552912
960;JAI;1;9;40;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
961;JAI;1;9;40;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
962;JAI;1;9;40;26.82632595549438;75.8329710798172;2064.590142359636;235.72634039969313
963;JAI;1;9;40;26.82880119791151;75.8504072879864;3797.7872731554558;510.3875834199269
964;JAI;1;9;40;26.83277695091153;75.8658013377852;5327.8430538709;951.4571541539533
965;JAI;1;9;40;26.83653727949648;75.87873561507074;6613.308509726129;1368.712488350462
966;JAI;1;9;40;26.83949656666718;75.8899358760707;7726.391350429269;1697.2360416402419
967;JAI;1;9;40;26.842234706376942;75.90096904998491;8822.826214269697;2001.3427987580085
968;JAI;1;9;40;26.84523204908381;75.91387055416114;10104.879899618976;2334.411927722739
969;JAI;1;9;40;26.848200610378033;75.92795258685123;11504.199133128044;2664.5286133501363
970;JAI;1;9;40;26.85148855111136;75.94287848944732;12987.277195364404;3030.2738234576477
971;JAI;1;9;40;26.85499177207319;75.95866586951374;14555.857519397394;3420.1448217659095
972;JAI;1;9;40;26.858887058486253;75.97562255988953;16240.490108717784;3853.8006939848633
973;JAI;1;9;40;26.862876861041578;75.99291260932536;17958.120103724992;4298.200777014627
974;JAI;1;9;40;26.86697808146695;76.0102153575922;19676.872350406993;4755.181534507178
975;JAI;1;9;40;26.87114716524597;76.02755210446576;21398.866361511547;5219.921144551151
976;JAI;1;9;40;26.87520560933596;76.04491223044225;23123.079737942862;5672.64078797248
977;JAI;1;9;40;26.87907074882691;76.06144313859306;24764.82051411275;6104.015585624235
978;JAI;1;9;40;26.882904607153357;76.07761799389814;26371.08049494319;6532.063768367596
979;JAI;1;9;40;26.88674822841077;76.09351536495434;27949.660624692424;6961.336779194756
980;JAI;1;9;40;26.89048084180212;76.10912567204146;29499.642829199354;7378.44059071888
981;JAI;1;9;40;26.89408149624885;76.12432646445944;31008.8749528768;7781.013411351821
982;JAI;1;9;40;26.89749950790916;76.13875472511985;32441.316704807807;8163.332131689886
983;JAI;1;9;40;26.90062282788271;76.15183184131743;33739.53457303383;8512.801848380432
984;JAI;1;9;41;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
985;JAI;1;9;41;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
986;JAI;1;9;41;26.82645894716101;75.83295194287125;2062.685389462813;250.46160682129104
987;JAI;1;9;41;26.830049231679897;75.85015105356037;3772.2750226026446;648.6630239010792
988;JAI;1;9;41;26.83647349295692;75.86450100535959;5198.419633687467;1360.9828576947189
989;JAI;1;9;41;26.843451724923483;75.87547105690892;6288.436185878897;2134.6722649019694
990;JAI;1;9;41;26.8491219414499;75.884752626549;7210.590684018285;2763.4296873148082
991;JAI;1;9;41;26.85625418340334;75.89329391948993;8058.9796356252;3554.2006975337495
992;JAI;1;9;41;26.862560916977873;75.9050108447847;9222.906234608305;4253.78839700344
993;JAI;1;9;41;26.86953643275809;75.9179468637819;10507.783234666873;5027.685116672541
994;JAI;1;9;41;26.88198915078518;75.92960255659925;11664.724403830538;6408.4719271776685
995;JAI;1;9;41;26.89107876607802;75.9436576090792;13060.16836847644;7416.974973056006
996;JAI;1;9;41;26.900277590266928;75.95845657031516;14529.277160729107;8437.81730556268
997;JAI;1;9;41;26.908562055873517;75.9737601392622;16048.402149767562;9357.582500991664
998;JAI;1;9;41;26.91682808416462;75.98903438233101;17564.39583216975;10275.483305791333
999;JAI;1;9;41;26.924720406414036;76.0045426360517;19103.473989591424;11152.194197268556
1000;JAI;1;9;41;26.92798178234914;76.02219963391009;20856.58789841734;11516.332244046283
1001;JAI;1;9;41;26.93124531902365;76.03955019575608;22579.16707082584;11880.89853985262
1002;JAI;1;9;41;26.934495340403327;76.05623780553246;24235.810861895614;12244.075642812753
1003;JAI;1;9;41;26.93786634572698;76.0724691658956;25847.02253282038;12620.782178267953
1004;JAI;1;9;41;26.9463360590624;76.08631360355027;27219.881808066613;13562.118844006203
1005;JAI;1;9;41;26.954646872936458;76.0999885960169;28575.75131171697;14485.960175508691
1006;JAI;1;9;41;26.962749588416553;76.11334082322594;29899.430532482704;15386.813401553096
1007;JAI;1;9;41;26.96602275314775;76.12818383670198;31372.259085415244;15753.057381181558
1008;JAI;0;9;42;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1009;JAI;0;9;42;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1010;JAI;0;9;42;26.82469777666601;75.83204457609176;1972.5174587430336;55.308162854116006
1011;JAI;0;9;42;26.82096342488131;75.84361268248486;3122.5860196062426;-358.2287314541411
1012;JAI;0;9;42;26.815713589633106;75.84938923549991;3697.0127289396914;-939.7592902838173
1013;JAI;0;9;42;26.80658571460043;75.84965915597292;3724.145553849819;-1951.1268118139033
1014;JAI;0;9;42;26.79055905510061;75.83824754100993;2589.9198051737058;-3727.176573021162
1015;JAI;0;9;42;26.76696624254232;75.81283673672657;63.13009917272098;-6341.543711224025
1016;JAI;0;9;42;26.75320549092128;75.80399044124823;-816.8096887730068;-7866.2191884148615
1017;JAI;0;9;42;26.740537183280395;75.79811646857692;-1401.2537153492071;-9269.825960486956
1018;JAI;0;9;42;26.73489642651488;75.79113035618595;-2096.3483235107014;-9894.7297943789
1019;JAI;0;9;42;26.73158044834896;75.7895874325914;-2249.914141265908;-10262.116258330163
1020;JAI;0;9;42;26.72431076813334;75.78594737077724;-2612.2289720966396;-11067.532572555829
1021;JAI;0;9;42;26.7141156419615;75.7791835906418;-3285.4913823428224;-12197.00301451157
1022;JAI;0;9;42;26.70262395034036;75.77025299304469;-4174.5497002226575;-13470.02845523758
1023;JAI;0;9;42;26.69037748857996;75.75596761510474;-5596.758107656761;-14826.395231667746
1024;JAI;0;9;42;26.679037370342908;75.74477599552479;-6711.277453182608;-16082.345558589564
1025;JAI;0;9;42;26.667879421609783;75.7348134804458;-7703.654372144682;-17318.08809282422
1026;JAI;0;9;42;26.65774089112247;75.72582907339398;-8598.772997466034;-18440.866918546875
1027;JAI;0;9;42;26.64823898506134;75.71753577416105;-9425.189324779652;-19493.09528285933
1028;JAI;0;9;42;26.638350323593322;75.70902557475644;-10273.374891758456;-20588.10463130794
1029;JAI;0;9;42;26.62772098382107;75.69997802222365;-11175.289270226187;-21765.07724542473
1030;JAI;0;9;42;26.6164774210086;75.69043213610249;-12127.065557686532;-23009.993983877997
1031;JAI;0;9;42;26.60470979418138;75.68095028312959;-13072.711501264845;-24312.911994469025
1032;JAI;0;9;43;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1033;JAI;0;9;43;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1034;JAI;0;9;43;26.82584179576912;75.83218854628693;1986.8093429819387;182.06859141943661
1035;JAI;0;9;43;26.8228694665313;75.84506756890613;3267.1639323372956;-147.00127084240773
1036;JAI;0;9;43;26.818646166586213;75.85314889811428;4070.6792189129983;-614.7125533216333
1037;JAI;0;9;43;26.81140964047959;75.85702758022329;4456.556106470769;-1416.3948043433593
1038;JAI;0;9;43;26.80041805287374;75.85465953554731;4221.532513496196;-2634.351867466722
1039;JAI;0;9;43;26.785973112886072;75.8473273207956;3492.9366666175015;-4235.084864957143
1040;JAI;0;9;43;26.76063629941592;75.81961683885277;737.5113024635349;-7042.8848365135655
1041;JAI;0;9;43;26.743144916332078;75.80431313205747;-784.7806600278177;-8980.940538942596
1042;JAI;0;9;43;26.738269818065554;75.8009750773204;-1116.8964477154104;-9521.080116759576
1043;JAI;0;9;43;26.73433128980644;75.79897581231494;-1315.8362996967464;-9957.452872565855
1044;JAI;0;9;43;26.72730035267136;75.79567385448135;-1644.4402287483128;-10736.4475217315
1045;JAI;0;9;43;26.71747772547389;75.79171207849514;-2038.78614691539;-11824.74455078691
1046;JAI;0;9;43;26.70593235257671;75.78692202505633;-2515.6602697602543;-13103.894614716477
1047;JAI;0;9;43;26.69366945527865;75.78172277252007;-3033.3743314113112;-14462.519162363327
1048;JAI;0;9;43;26.681061139969202;75.77645238105816;-3558.2911437789735;-15859.393024873614
1049;JAI;0;9;43;26.66811645306659;75.77086334481783;-4115.05546090907;-17293.504942860927
1050;JAI;0;9;43;26.655747132889857;75.76532789964753;-4666.587185557136;-18663.843166213002
1051;JAI;0;9;43;26.643694338040557;75.76026230367958;-5171.4427931191985;-19999.10525296722
1052;JAI;0;9;43;26.63114512518383;75.75514089808301;-5681.987023140135;-21389.348079700598
1053;JAI;0;9;43;26.617855144579913;75.74967005923813;-6227.483271051754;-22861.63068895542
1054;JAI;0;9;43;26.60394607285686;75.74387348026967;-6805.587188086596;-24402.46795035117
1055;JAI;0;9;43;26.58962084521184;75.7377520529523;-7416.218012956584;-25989.370056659358
1056;JAI;0;9;44;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1057;JAI;0;9;44;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1058;JAI;0;9;44;26.82596207381047;75.83220368279387;1988.3119234315195;195.39572651667413
1059;JAI;0;9;44;26.82459367159985;75.84638365900403;3397.944927112064;44.07649247044366
1060;JAI;0;9;44;26.8204444070809;75.85545430311052;4299.799993432581;-415.39016547568986
1061;JAI;0;9;44;26.81424151818313;75.8613532014844;4886.487610341103;-1102.4614777288748
1062;JAI;0;9;44;26.80528217876836;75.86275670824669;5026.415944533983;-2095.1081531909817
1063;JAI;0;9;44;26.79237932482476;75.85895227469065;4648.685473688407;-3524.898957549593
1064;JAI;0;9;44;26.773427023766818;75.8465147120117;3412.5047882031668;-5625.223086378863
1065;JAI;0;9;44;26.753191196053127;75.82818574993252;1589.915366834887;-7867.729363541279
1066;JAI;0;9;44;26.7452361741993;75.82130530950063;905.5760893041816;-8749.219487654203
1067;JAI;0;9;44;26.73954424156056;75.81676715772856;454.1539650883922;-9379.914269691004
1068;JAI;0;9;44;26.731928919106412;75.8107326947421;-146.1801374966264;-10223.705115306471
1069;JAI;0;9;44;26.719707457162556;75.80002096382617;-1212.0125572722065;-11577.795051769312
1070;JAI;0;9;44;26.706806755163058;75.79132760928147;-2077.235948152436;-13007.089910323704
1071;JAI;0;9;44;26.693942231570674;75.78385687562111;-2820.9759291734736;-14432.344599386384
1072;JAI;0;9;44;26.68115600962165;75.77793729695345;-3410.489163019505;-15848.922197187565
1073;JAI;0;9;44;26.668121896933627;75.77169129681772;-4032.636806040214;-17292.92835964357
1074;JAI;0;9;44;26.65570850157977;75.76609323386928;-4590.395301688548;-18668.151484501774
1075;JAI;0;9;44;26.64361745901482;75.76098508235695;-5099.481838818943;-20007.65278613263
1076;JAI;0;9;44;26.631061840691984;75.75567394256716;-5628.912033144101;-21398.59984582249
1077;JAI;0;9;44;26.617769814755203;75.75009984657851;-6184.685873894397;-22871.10634152935
1078;JAI;0;9;44;26.60387262226756;75.74418671857211;-6774.392707312013;-24410.623112652567
1079;JAI;0;9;44;26.589528921667515;75.7380980956102;-7381.753445381545;-25999.575458461793
1080;JAI;0;9;45;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1081;JAI;0;9;45;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1082;JAI;0;9;45;26.82606407184472;75.83221651883557;1989.586137336766;206.69738709978216
1083;JAI;0;9;45;26.826737363131237;75.84801994418197;3560.538456897115;281.6439640349922
1084;JAI;0;9;45;26.822676134221147;75.85831545261449;4584.142915601644;-168.0130331130747
1085;JAI;0;9;45;26.81803792088729;75.86715211018458;5462.818337846603;-681.5808897077247
1086;JAI;0;9;45;26.810531910697623;75.87149578839747;5895.029785536687;-1513.0580664058696
1087;JAI;0;9;45;26.79859918663023;75.87023907060285;5770.690373651758;-2835.270431215598
1088;JAI;0;9;45;26.78136977938133;75.86321769357787;5073.314095686104;-4744.601434233577
1089;JAI;0;9;45;26.76234628066926;75.84994065251563;3753.5900321643862;-6852.881026201525
1090;JAI;0;9;45;26.75225537330373;75.84178975571214;2943.139994536403;-7971.176236774181
1091;JAI;0;9;45;26.74524366423121;75.83621878555378;2389.1338978343524;-8748.195959433395
1092;JAI;0;9;45;26.73783239501234;75.82993939770246;1764.5897335418015;-9569.472992233252
1093;JAI;0;9;45;26.724314409656948;75.81718833880487;496.1204427697144;-11067.389651516249
1094;JAI;0;9;45;26.709712238231894;75.8059665760164;-620.4787965164795;-12685.31585389608
1095;JAI;0;9;45;26.695270058756012;75.794245315514;-1787.0722403182253;-14285.409067218014
1096;JAI;0;9;45;26.681443977732897;75.78244462268584;-2961.851339651946;-15817.128361605022
1097;JAI;0;9;45;26.66813007424043;75.77293497478732;-3908.8346374157704;-17292.061254778582
1098;JAI;0;9;45;26.655654766258785;75.76715779730168;-4484.413945075724;-18674.143497739668
1099;JAI;0;9;45;26.643519007137908;75.76191067833962;-5007.327940738984;-20018.59822437844
1100;JAI;0;9;45;26.630929516915423;75.75652085244991;-5544.585452848559;-21413.298745766406
1101;JAI;0;9;45;26.617640300743236;75.75075217983866;-6119.727659554997;-22885.488254651493
1102;JAI;0;9;45;26.60373355200737;75.74477979934426;-6715.329428479658;-24426.06376530356
1103;JAI;0;9;45;26.58941513316072;75.73852644808089;-7339.091048292248;-26012.208189969562
1104;JAI;0;9;46;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1105;JAI;0;9;46;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1106;JAI;0;9;46;26.82615200627699;75.8322275850296;1990.6846593824646;216.44076230172269
1107;JAI;0;9;46;26.82746147349944;75.84857265946091;3615.4589964421284;361.8915558258764
1108;JAI;0;9;46;26.825289836152397;75.86166630669031;4917.1388319793095;121.71246231183015
1109;JAI;0;9;46;26.821185916496557;75.87196059351712;5940.685443938965;-332.5647125457154
1110;JAI;0;9;46;26.8146764911302;75.87839515413265;6580.730131413495;-1053.4965215929633
1111;JAI;0;9;46;26.804624008217488;75.88117193917607;6857.395020664413;-2167.1719984506462
1112;JAI;0;9;46;26.78790995302949;75.8769711571347;6440.6733789993905;-4019.321551541004
1113;JAI;0;9;46;26.77035616807223;75.86897426361372;5646.3284398838605;-5964.674619470845
1114;JAI;0;9;46;26.759080838680372;75.8617088200237;4924.225369504024;-7214.292065938612
1115;JAI;0;9;46;26.75074074590899;75.85497984138345;4255.234834731061;-8138.623956011856
1116;JAI;0;9;46;26.744542107816148;75.85176915746194;3936.0729059743;-8825.541336486525
1117;JAI;0;9;46;26.73139167377882;75.84356109761917;3119.909071939125;-10282.847560751941
1118;JAI;0;9;46;26.71522789270267;75.8337566131311;2144.7673066915663;-12074.01016969644
1119;JAI;0;9;46;26.6993306354566;75.82601379973427;1374.5190589799693;-13835.545748532624
1120;JAI;0;9;46;26.68375258482817;75.81857933260784;634.7444067382856;-15561.664491494723
1121;JAI;0;9;46;26.66837383369743;75.81000809361544;-218.391866853584;-17265.65588772281
1122;JAI;0;9;46;26.65384138754056;75.80308308139648;-907.8561346080247;-18875.83121776228
1123;JAI;0;9;46;26.63986929518873;75.79622346976602;-1590.9762878267004;-20423.88205964191
1124;JAI;0;9;46;26.625774571477557;75.78951397242902;-2259.3174901611847;-21985.48623189449
1125;JAI;0;9;46;26.6113033602883;75.78266993888053;-2941.2324759348003;-23588.76695821097
1126;JAI;0;9;46;26.59649268486353;75.77565929199082;-3639.9270301671054;-25229.618911046728
1127;JAI;0;9;46;26.58149231363218;75.7683515984022;-4368.4019748096325;-26891.44035516563
1128;JAI;0;9;47;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1129;JAI;0;9;47;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1130;JAI;0;9;47;26.82627257046157;75.83224275754652;1992.1908062759537;229.799603311099
1131;JAI;0;9;47;26.82770788255233;75.84876074411534;3634.1478640209134;389.19923347529067
1132;JAI;0;9;47;26.82782759558931;75.86491979992574;5240.4447497113415;403.0282299276091
1133;JAI;0;9;47;26.82430028041859;75.8767177053017;6413.421248261525;12.74053181759929
1134;JAI;0;9;47;26.81976865754314;75.88687193942826;7423.135566893613;-488.8132901075845
1135;JAI;0;9;47;26.8110987188728;75.89292119342676;8025.118566694272;-1449.0807007549113
1136;JAI;0;9;47;26.79622147737995;75.8944496299407;8178.143828583043;-3097.3921543621454
1137;JAI;0;9;47;26.7781606831184;75.88751985567073;7490.281369822167;-5098.96884324532
1138;JAI;0;9;47;26.76577689038103;75.88125021055143;6867.517957355397;-6471.456705403257
1139;JAI;0;9;47;26.75666370471401;75.87519437835624;6265.707340163426;-7481.517705031815
1140;JAI;0;9;47;26.75090027723042;75.87245518604196;5993.549207471023;-8120.242023983769
1141;JAI;0;9;47;26.73769019839925;75.86703195695695;5454.717847605616;-9584.173172335328
1142;JAI;0;9;47;26.72010496201155;75.85832920697702;4589.6390408959;-11532.974951585988
1143;JAI;0;9;47;26.70244411030377;75.8503725014275;3798.5382288705896;-13490.073628571305
1144;JAI;0;9;47;26.685292293276248;75.84267911045644;3033.38643811752;-15390.715082569162
1145;JAI;0;9;47;26.66853891562723;75.83511523027938;2280.8885236856872;-17247.160485851873
1146;JAI;0;9;47;26.65259015900497;75.82787147234727;1560.0295642000774;-19014.404533766996
1147;JAI;0;9;47;26.63714179816277;75.82186605139205;962.268989810194;-20726.154394644895
1148;JAI;0;9;47;26.621930254171982;75.8141186988281;190.8749915537203;-22411.64027900589
1149;JAI;0;9;47;26.60646999210681;75.80701453894028;-516.664754108689;-24124.639946520045
1150;JAI;0;9;47;26.59085168343828;75.79971597727032;-1243.7627142648794;-25855.10972369941
1151;JAI;0;9;47;26.57605613570877;75.78881588174919;-2329.8493571389245;-27494.313918067543
1152;JAI;0;9;48;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1153;JAI;0;9;48;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1154;JAI;0;9;48;26.82639961304722;75.83225874534409;1993.7778810744192;243.87626905028966
1155;JAI;0;9;48;26.82811208598843;75.84906927362236;3664.8044541167187;433.9941456852466
1156;JAI;0;9;48;26.8294363089534;75.86698222474492;5445.384431669897;581.3616463621314
1157;JAI;0;9;48;26.82998676592063;75.88540366746662;7276.518050330957;643.2755156681222
1158;JAI;0;9;48;26.82700122443201;75.89891178881285;8619.501469910589;313.32092190825057
1159;JAI;0;9;48;26.82085813318574;75.91063099486897;9784.99233586975;-366.4885395591158
1160;JAI;0;9;48;26.80720459324699;75.91754624662765;10473.704328751593;-1878.7584472627705
1161;JAI;0;9;48;26.790264870162567;75.91628260566543;10349.60716592748;-3755.7950185966115
1162;JAI;0;9;48;26.77398793622334;75.90521287700311;9250.17238100419;-5560.145302954837
1163;JAI;0;9;48;26.76281001358623;75.89617118944567;8351.772231506468;-6799.294068266052
1164;JAI;0;9;48;26.756750250797488;75.89148782146205;7886.37275283302;-7471.019764250613
1165;JAI;0;9;48;26.742250093180672;75.88402397579617;7144.870520954655;-9078.089780973512
1166;JAI;0;9;48;26.723292246267363;75.87438799895415;6187.3095937714315;-11179.139363837792
1167;JAI;0;9;48;26.705356496757823;75.87315796022588;6065.878706627079;-13166.492996486366
1168;JAI;0;9;48;26.68704320474256;75.87008467377791;5760.9733855772665;-15195.762533710329
1169;JAI;0;9;48;26.66876118796823;75.86892039628877;5645.99951731413;-17221.475854431766
1170;JAI;0;9;48;26.65057660710351;75.86776243575859;5531.612694190972;-19236.39189767561
1171;JAI;0;9;48;26.63241524285375;75.86630279290533;5387.147659287112;-21248.74735915891
1172;JAI;0;9;48;26.615046352588802;75.85817763089563;4578.772313352083;-23173.55274974399
1173;JAI;0;9;48;26.59799634055266;75.8496944363503;3734.477879766144;-25062.98509590288
1174;JAI;0;9;48;26.58114048611012;75.84113047093895;2881.8796280117303;-26930.85005590526
1175;JAI;0;9;48;26.5625664724719;75.83959720175456;2729.578047919541;-28988.898753034835
1176;JAI;2;9;49;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1177;JAI;2;9;49;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1178;JAI;2;9;49;26.82495716523523;75.83170447819822;1938.704478775633;84.04337476308075
1179;JAI;2;9;49;26.82043070274408;75.84475973557696;3236.63153157687;-417.22602017804974
1180;JAI;2;9;49;26.808688051169373;75.85325599171644;4081.682539584708;-1718.0757640678444
1181;JAI;2;9;49;26.79325614538962;75.85927896851345;4681.134755044357;-3427.734579033375
1182;JAI;2;9;49;26.77785656317716;75.86464747371889;5215.661008223701;-5133.810444251897
1183;JAI;2;9;49;26.76627889636438;75.87060056504949;5808.281264537147;-6416.365939215284
1184;JAI;2;9;49;26.7560101112501;75.87678105385989;6423.567145245578;-7553.857007048959
1185;JAI;2;9;49;26.74703717555354;75.88138008781675;6881.566806088517;-8547.823713535849
1186;JAI;2;9;49;26.73563499099501;75.88642081237973;7383.736946206133;-9810.910660968448
1187;JAI;2;9;49;26.72413429496909;75.8937155630042;8110.280997238455;-11084.750596608474
1188;JAI;2;9;49;26.712464102018924;75.90233149732566;8968.450676229286;-12377.23625942418
1189;JAI;2;9;49;26.70175174257711;75.90967042011361;9699.630707698532;-13563.63312065411
1190;JAI;2;9;49;26.68986217086495;75.91618600770285;10349.112359538525;-14880.49089171706
1191;JAI;2;9;49;26.67736716831216;75.92286279972551;11014.833386545004;-16264.38327917041
1192;JAI;2;9;49;26.664150551886678;75.92924557605984;11651.505105723843;-17728.222769762506
1193;JAI;2;9;49;26.651808028672818;75.93681501310034;12406.372909759399;-19095.064328583165
1194;JAI;2;9;49;26.63951765888814;75.94430848243408;13153.833655326585;-20456.08982348546
1195;JAI;2;9;49;26.62697831923662;75.9519686152307;13918.081962955941;-21844.638604692376
1196;JAI;2;9;49;26.61278407261177;75.95691485678938;14412.425537742321;-23416.817141023683
1197;JAI;2;9;49;26.598791335413193;75.96148796142144;14869.698849870168;-24966.69264476324
1198;JAI;2;9;49;26.58464727081502;75.96628623324023;15349.534826071698;-26533.291354892062
1199;JAI;2;9;49;26.570516891338702;75.97166864294097;15887.685096774776;-28098.282234012615
1200;JAI;2;9;50;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1201;JAI;2;9;50;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1202;JAI;2;9;50;26.82581664110531;75.83182147364926;1950.3200602439406;179.27574452341392
1203;JAI;2;9;50;26.822846400238948;75.84560456536256;3320.547385294027;-149.54310248279347
1204;JAI;2;9;50;26.81611869237718;75.8562466227077;4378.732368315275;-894.6555096114873
1205;JAI;2;9;50;26.8010096567103;75.86270804778705;5021.766173039126;-2568.5086985265125
1206;JAI;2;9;50;26.784458489610692;75.86789767059466;5538.569651302781;-4402.174409239844
1207;JAI;2;9;50;26.770253617207324;75.87285689106594;6032.483519393489;-5975.858682656425
1208;JAI;2;9;50;26.759172815847265;75.87888955917386;6633.112479569047;-7203.318550081594
1209;JAI;2;9;50;26.74997713899943;75.88371032490356;7113.186258367772;-8221.945121285387
1210;JAI;2;9;50;26.739849939179894;75.89018156886695;7757.592954291067;-9343.666955645402
1211;JAI;2;9;50;26.72814733311142;75.8975882269974;8495.296910029723;-10639.849651363025
1212;JAI;2;9;50;26.715377781772872;75.90531124671365;9264.717700018433;-12054.184337865361
1213;JAI;2;9;50;26.70418450092353;75.912350807901;9966.158561232469;-13293.874011183674
1214;JAI;2;9;50;26.69265554481367;75.91949265549178;10677.948250966203;-14570.709026744893
1215;JAI;2;9;50;26.68059130410206;75.92693606486583;11419.950777047114;-15906.786543873253
1216;JAI;2;9;50;26.66795689735671;75.93435703780176;12159.937382480626;-17305.99721367738
1217;JAI;2;9;50;26.65542997306124;75.94199934975316;12922.111111075394;-18693.23266774171
1218;JAI;2;9;50;26.64301687652621;75.94968822877128;13689.074811336186;-20067.804701543184
1219;JAI;2;9;50;26.630338880665327;75.95751112068845;14469.58337680817;-21471.665657759102
1220;JAI;2;9;50;26.617585857765626;75.96534328819808;15251.198812895338;-22883.790064867066
1221;JAI;2;9;50;26.60501802791164;75.97293074157456;16008.589024667332;-24275.377288406537
1222;JAI;2;9;50;26.592191017679337;75.98074883638941;16789.158211977778;-25695.605636758824
1223;JAI;2;9;50;26.5791230956027;75.98875461983856;17588.63753775778;-27142.452591475627
1224;JAI;2;9;51;26.82302222;75.79928333;-1284.2423693175704;-130.43358619846967
1225;JAI;2;9;51;26.825513271111113;75.82579691111111;1351.437808330908;145.5837878687097
1226;JAI;2;9;51;26.825942119485102;75.83183855429127;1952.015851570006;193.17910661166042
